loss,ppl,wps,ups,wpb,bsz,num_updates,lr,gnorm,clip,oom,sample_size
3.203,9.21,4582,1.3,3620,147,13077,0.25,0.399,100%,0.0,3620.0579576816926
3.203,9.21,4582,1.3,3620,147,13078,0.25,0.399,100%,0.0,3619.846507352941
3.203,9.21,4582,1.3,3620,147,13079,0.25,0.399,100%,0.0,3620.1395775941232
3.202,9.20,4582,1.3,3620,147,13080,0.25,0.399,100%,0.0,3620.4788990825687
3.305,9.88,5016,1.3,3911,93,13081,0.25,0.399,100%,0.0,3911.0
3.323,10.01,4356,1.3,3618,99,13082,0.25,0.399,100%,0.0,3618.5
3.521,11.48,4075,1.3,3356,84,13083,0.25,0.399,100%,0.0,3356.3333333333335
3.463,11.03,4455,1.3,3496,106,13084,0.25,0.399,100%,0.0,3496.5
3.405,10.59,4529,1.3,3572,101,13085,0.25,0.399,100%,0.0,3571.8
3.218,9.31,4535,1.3,3581,136,13086,0.25,0.399,100%,0.0,3581.3333333333335
3.110,8.64,4512,1.3,3552,160,13087,0.25,0.399,100%,0.0,3552.1428571428573
3.170,9.00,4548,1.3,3509,154,13088,0.25,0.399,100%,0.0,3509.0
3.248,9.50,4507,1.3,3488,143,13089,0.25,0.399,100%,0.0,3488.0
3.206,9.23,4509,1.3,3494,143,13090,0.25,0.399,100%,0.0,3494.4
3.132,8.77,4539,1.3,3540,151,13091,0.25,0.399,100%,0.0,3539.909090909091
3.073,8.42,4565,1.3,3577,161,13092,0.25,0.399,100%,0.0,3577.25
3.088,8.50,4541,1.3,3557,156,13093,0.25,0.399,100%,0.0,3557.3076923076924
3.050,8.28,4539,1.3,3557,160,13094,0.25,0.399,100%,0.0,3556.9285714285716
3.060,8.34,4527,1.3,3549,156,13095,0.25,0.399,100%,0.0,3549.4
3.054,8.31,4523,1.3,3551,153,13096,0.25,0.399,100%,0.0,3550.6875
3.067,8.38,4529,1.3,3566,148,13097,0.25,0.399,100%,0.0,3565.6470588235293
3.058,8.33,4558,1.3,3590,151,13098,0.25,0.399,100%,0.0,3589.777777777778
3.044,8.25,4581,1.3,3606,152,13099,0.25,0.399,100%,0.0,3606.1052631578946
3.036,8.20,4611,1.3,3625,155,13100,0.25,0.399,100%,0.0,3625.3
3.072,8.41,4632,1.3,3632,155,13101,0.25,0.399,100%,0.0,3631.8571428571427
3.099,8.57,4615,1.3,3623,150,13102,0.25,0.399,100%,0.0,3622.681818181818
3.127,8.74,4566,1.3,3575,146,13103,0.25,0.399,100%,0.0,3574.913043478261
3.104,8.60,4581,1.3,3592,150,13104,0.25,0.399,100%,0.0,3592.4583333333335
3.114,8.66,4578,1.3,3593,147,13105,0.25,0.399,100%,0.0,3592.52
3.110,8.63,4552,1.3,3562,152,13106,0.25,0.399,100%,0.0,3561.769230769231
3.114,8.66,4554,1.3,3566,151,13107,0.25,0.399,100%,0.0,3565.8518518518517
3.100,8.57,4554,1.3,3567,152,13108,0.25,0.399,100%,0.0,3567.4285714285716
3.097,8.56,4558,1.3,3578,151,13109,0.25,0.399,100%,0.0,3578.448275862069
3.104,8.60,4545,1.3,3565,149,13110,0.25,0.399,100%,0.0,3564.9666666666667
3.119,8.69,4538,1.3,3558,146,13111,0.25,0.399,100%,0.0,3558.483870967742
3.121,8.70,4544,1.3,3569,145,13112,0.25,0.399,100%,0.0,3569.21875
3.116,8.67,4534,1.3,3560,146,13113,0.25,0.399,100%,0.0,3560.3030303030305
3.106,8.61,4533,1.3,3559,147,13114,0.25,0.399,100%,0.0,3559.1176470588234
3.118,8.68,4536,1.3,3568,144,13115,0.25,0.399,100%,0.0,3567.5142857142855
3.115,8.66,4542,1.3,3577,143,13116,0.25,0.399,100%,0.0,3576.9444444444443
3.090,8.51,4545,1.3,3580,148,13117,0.25,0.399,100%,0.0,3579.837837837838
3.051,8.29,4553,1.3,3591,156,13118,0.25,0.399,100%,0.0,3590.7894736842104
3.054,8.31,4555,1.3,3593,154,13119,0.25,0.399,100%,0.0,3592.897435897436
3.070,8.40,4566,1.3,3597,153,13120,0.25,0.399,100%,0.0,3596.675
3.066,8.37,4559,1.3,3587,153,13121,0.25,0.399,100%,0.0,3587.2926829268295
3.089,8.51,4558,1.3,3587,150,13122,0.25,0.399,100%,0.0,3587.0
3.092,8.53,4574,1.3,3596,152,13123,0.25,0.399,100%,0.0,3596.0697674418607
3.089,8.51,4584,1.3,3600,154,13124,0.25,0.399,100%,0.0,3600.431818181818
3.087,8.50,4575,1.3,3589,155,13125,0.25,0.399,100%,0.0,3589.488888888889
3.098,8.56,4575,1.3,3594,153,13126,0.25,0.399,100%,0.0,3594.5
3.109,8.63,4582,1.3,3600,151,13127,0.25,0.399,100%,0.0,3600.0
3.103,8.59,4575,1.3,3593,152,13128,0.25,0.399,100%,0.0,3593.4583333333335
3.113,8.65,4581,1.3,3600,151,13129,0.25,0.399,100%,0.0,3599.877551020408
3.111,8.64,4577,1.3,3595,150,13130,0.25,0.399,100%,0.0,3595.22
3.098,8.56,4581,1.3,3602,152,13131,0.25,0.399,100%,0.0,3602.294117647059
3.082,8.47,4562,1.3,3582,158,13132,0.25,0.399,100%,0.0,3581.9615384615386
3.088,8.50,4565,1.3,3586,156,13133,0.25,0.399,100%,0.0,3585.8867924528304
3.082,8.47,4574,1.3,3593,157,13134,0.25,0.399,100%,0.0,3593.4814814814813
3.079,8.45,4583,1.3,3600,158,13135,0.25,0.399,100%,0.0,3600.0
3.082,8.47,4582,1.3,3601,157,13136,0.25,0.399,100%,0.0,3601.410714285714
3.091,8.52,4588,1.3,3606,155,13137,0.25,0.399,100%,0.0,3606.315789473684
3.118,8.68,4580,1.3,3602,153,13138,0.25,0.399,100%,0.0,3602.206896551724
3.125,8.73,4582,1.3,3606,151,13139,0.25,0.399,100%,0.0,3606.0169491525426
3.128,8.74,4578,1.3,3604,150,13140,0.25,0.399,100%,0.0,3603.65
3.134,8.78,4585,1.3,3609,149,13141,0.25,0.399,100%,0.0,3608.6065573770493
3.121,8.70,4588,1.3,3610,152,13142,0.25,0.399,100%,0.0,3609.983870967742
3.115,8.66,4589,1.3,3614,152,13143,0.25,0.399,100%,0.0,3613.7301587301586
3.130,8.75,4590,1.3,3613,151,13144,0.25,0.399,100%,0.0,3613.359375
3.131,8.76,4559,1.3,3583,150,13145,0.25,0.399,100%,0.0,3583.3230769230768
3.132,8.77,4561,1.3,3587,149,13146,0.25,0.399,100%,0.0,3586.6060606060605
3.130,8.75,4563,1.3,3590,149,13147,0.25,0.399,100%,0.0,3589.597014925373
3.125,8.73,4562,1.3,3591,150,13148,0.25,0.399,100%,0.0,3590.6470588235293
3.116,8.67,4566,1.3,3596,150,13149,0.25,0.399,100%,0.0,3596.2753623188405
3.119,8.69,4554,1.3,3581,150,13150,0.25,0.399,100%,0.0,3581.4714285714285
3.127,8.74,4540,1.3,3568,149,13151,0.25,0.399,100%,0.0,3567.7042253521126
3.132,8.77,4544,1.3,3573,148,13152,0.25,0.399,100%,0.0,3572.597222222222
3.131,8.76,4543,1.3,3572,147,13153,0.25,0.399,100%,0.0,3571.972602739726
3.131,8.76,4541,1.3,3571,147,13154,0.25,0.399,100%,0.0,3571.0810810810813
3.135,8.79,4550,1.3,3575,147,13155,0.25,0.399,100%,0.0,3574.96
3.133,8.77,4552,1.3,3579,146,13156,0.25,0.399,100%,0.0,3579.0263157894738
3.143,8.83,4544,1.3,3574,145,13157,0.25,0.399,100%,0.0,3573.948051948052
3.144,8.84,4539,1.3,3568,144,13158,0.25,0.399,100%,0.0,3568.3076923076924
3.130,8.75,4544,1.3,3574,147,13159,0.25,0.399,100%,0.0,3573.6835443037976
3.127,8.74,4547,1.3,3577,147,13160,0.25,0.399,100%,0.0,3576.9375
3.131,8.76,4542,1.3,3571,147,13161,0.25,0.399,100%,0.0,3570.5185185185187
3.133,8.77,4532,1.3,3559,147,13162,0.25,0.399,100%,0.0,3558.6463414634145
3.126,8.73,4532,1.3,3559,148,13163,0.25,0.399,100%,0.0,3558.7831325301204
3.123,8.71,4532,1.3,3560,148,13164,0.25,0.399,100%,0.0,3559.7619047619046
3.119,8.69,4532,1.3,3560,148,13165,0.25,0.399,100%,0.0,3559.788235294118
3.118,8.68,4535,1.3,3565,147,13166,0.25,0.399,100%,0.0,3564.6511627906975
3.123,8.71,4541,1.3,3569,147,13167,0.25,0.399,100%,0.0,3568.8275862068967
3.116,8.67,4545,1.3,3574,148,13168,0.25,0.398,100%,0.0,3573.6136363636365
3.119,8.69,4545,1.3,3574,147,13169,0.25,0.398,100%,0.0,3574.438202247191
3.123,8.71,4545,1.3,3576,146,13170,0.25,0.398,100%,0.0,3575.5222222222224
3.129,8.75,4543,1.3,3576,145,13171,0.25,0.398,100%,0.0,3575.6483516483518
3.136,8.79,4538,1.3,3570,144,13172,0.25,0.399,100%,0.0,3570.2934782608695
3.139,8.81,4535,1.3,3566,143,13173,0.25,0.399,100%,0.0,3566.494623655914
3.144,8.84,4539,1.3,3569,143,13174,0.25,0.398,100%,0.0,3569.340425531915
3.143,8.84,4545,1.3,3572,144,13175,0.25,0.398,100%,0.0,3571.936842105263
3.138,8.80,4549,1.3,3576,145,13176,0.25,0.398,100%,0.0,3576.3541666666665
3.142,8.83,4552,1.3,3580,144,13177,0.25,0.398,100%,0.0,3580.134020618557
3.131,8.76,4554,1.3,3581,147,13178,0.25,0.398,100%,0.0,3581.173469387755
3.126,8.73,4556,1.3,3583,148,13179,0.25,0.398,100%,0.0,3583.3838383838383
3.132,8.77,4561,1.3,3586,147,13180,0.25,0.398,100%,0.0,3586.26
3.131,8.76,4565,1.3,3590,147,13181,0.25,0.398,100%,0.0,3590.029702970297
3.129,8.75,4567,1.3,3592,147,13182,0.25,0.398,100%,0.0,3592.3333333333335
3.129,8.75,4569,1.3,3596,147,13183,0.25,0.398,100%,0.0,3595.9611650485435
3.124,8.72,4570,1.3,3598,147,13184,0.25,0.398,100%,0.0,3597.951923076923
3.125,8.73,4573,1.3,3601,146,13185,0.25,0.398,100%,0.0,3600.704761904762
3.122,8.71,4572,1.3,3599,147,13186,0.25,0.398,100%,0.0,3599.1792452830186
3.118,8.68,4572,1.3,3601,147,13187,0.25,0.398,100%,0.0,3600.700934579439
3.112,8.65,4577,1.3,3604,148,13188,0.25,0.398,100%,0.0,3604.314814814815
3.118,8.68,4578,1.3,3605,147,13189,0.25,0.398,100%,0.0,3605.422018348624
3.116,8.67,4582,1.3,3609,147,13190,0.25,0.398,100%,0.0,3608.809090909091
3.111,8.64,4580,1.3,3606,149,13191,0.25,0.398,100%,0.0,3606.2972972972975
3.114,8.66,4581,1.3,3609,149,13192,0.25,0.398,100%,0.0,3608.9196428571427
3.108,8.62,4585,1.3,3612,150,13193,0.25,0.398,100%,0.0,3612.29203539823
3.103,8.59,4587,1.3,3616,150,13194,0.25,0.398,100%,0.0,3615.6052631578946
3.103,8.60,4588,1.3,3618,150,13195,0.25,0.398,100%,0.0,3617.5913043478263
3.108,8.62,4590,1.3,3620,149,13196,0.25,0.398,100%,0.0,3620.137931034483
3.107,8.61,4593,1.3,3623,149,13197,0.25,0.398,100%,0.0,3622.5982905982905
3.098,8.56,4593,1.3,3623,151,13198,0.25,0.398,100%,0.0,3622.9406779661017
3.099,8.57,4593,1.3,3624,150,13199,0.25,0.398,100%,0.0,3623.9579831932774
3.103,8.59,4594,1.3,3626,149,13200,0.25,0.398,100%,0.0,3625.9583333333335
3.104,8.60,4596,1.3,3629,149,13201,0.25,0.398,100%,0.0,3629.0413223140495
3.104,8.60,4593,1.3,3626,149,13202,0.25,0.398,100%,0.0,3626.2377049180327
3.104,8.60,4596,1.3,3629,149,13203,0.25,0.398,100%,0.0,3629.276422764228
3.110,8.63,4599,1.3,3631,149,13204,0.25,0.398,100%,0.0,3630.5725806451615
3.105,8.61,4598,1.3,3630,149,13205,0.25,0.398,100%,0.0,3630.328
3.109,8.63,4595,1.3,3627,148,13206,0.25,0.398,100%,0.0,3627.4523809523807
3.113,8.65,4598,1.3,3629,148,13207,0.25,0.398,100%,0.0,3629.1732283464567
3.109,8.63,4597,1.3,3628,148,13208,0.25,0.398,100%,0.0,3628.3125
3.112,8.65,4589,1.3,3621,147,13209,0.25,0.398,100%,0.0,3620.8527131782944
3.114,8.66,4591,1.3,3624,147,13210,0.25,0.398,100%,0.0,3623.507692307692
3.114,8.66,4590,1.3,3623,147,13211,0.25,0.398,100%,0.0,3623.0458015267177
3.113,8.65,4588,1.3,3621,147,13212,0.25,0.398,100%,0.0,3620.810606060606
3.107,8.61,4589,1.3,3622,148,13213,0.25,0.398,100%,0.0,3621.5864661654136
3.111,8.64,4591,1.3,3623,147,13214,0.25,0.398,100%,0.0,3622.544776119403
3.111,8.64,4592,1.3,3624,147,13215,0.25,0.398,100%,0.0,3623.5777777777776
3.114,8.66,4593,1.3,3626,146,13216,0.25,0.398,100%,0.0,3625.7132352941176
3.110,8.63,4591,1.3,3624,147,13217,0.25,0.398,100%,0.0,3623.985401459854
3.112,8.65,4593,1.3,3626,147,13218,0.25,0.398,100%,0.0,3626.0289855072465
3.112,8.65,4592,1.3,3626,147,13219,0.25,0.398,100%,0.0,3625.705035971223
3.115,8.67,4591,1.3,3624,146,13220,0.25,0.398,100%,0.0,3624.3785714285714
3.116,8.67,4594,1.3,3627,146,13221,0.25,0.398,100%,0.0,3626.7801418439717
3.114,8.66,4594,1.3,3628,146,13222,0.25,0.398,100%,0.0,3627.711267605634
3.107,8.61,4596,1.3,3628,148,13223,0.25,0.398,100%,0.0,3627.972027972028
3.113,8.65,4597,1.3,3628,148,13224,0.25,0.398,100%,0.0,3627.902777777778
3.115,8.66,4595,1.3,3625,147,13225,0.25,0.398,100%,0.0,3624.9310344827586
3.115,8.66,4595,1.3,3626,147,13226,0.25,0.398,100%,0.0,3625.719178082192
3.115,8.67,4590,1.3,3621,147,13227,0.25,0.398,100%,0.0,3620.734693877551
3.119,8.69,4584,1.3,3614,147,13228,0.25,0.398,100%,0.0,3613.5202702702704
3.122,8.71,4578,1.3,3609,146,13229,0.25,0.398,100%,0.0,3608.758389261745
3.122,8.71,4576,1.3,3607,146,13230,0.25,0.398,100%,0.0,3606.5066666666667
3.122,8.71,4578,1.3,3609,146,13231,0.25,0.398,100%,0.0,3608.933774834437
3.126,8.73,4579,1.3,3611,145,13232,0.25,0.398,100%,0.0,3610.5723684210525
3.127,8.74,4580,1.3,3613,145,13233,0.25,0.398,100%,0.0,3612.7124183006536
3.132,8.76,4577,1.3,3609,144,13234,0.25,0.398,100%,0.0,3609.448051948052
3.132,8.77,4578,1.3,3612,144,13235,0.25,0.398,100%,0.0,3611.574193548387
3.131,8.76,4580,1.3,3614,144,13236,0.25,0.398,100%,0.0,3613.891025641026
3.128,8.74,4581,1.3,3615,144,13237,0.25,0.398,100%,0.0,3615.082802547771
3.129,8.75,4583,1.3,3617,144,13238,0.25,0.398,100%,0.0,3617.493670886076
3.133,8.77,4585,1.3,3619,143,13239,0.25,0.398,100%,0.0,3618.7735849056603
3.137,8.80,4584,1.3,3619,143,13240,0.25,0.398,100%,0.0,3619.20625
3.134,8.78,4586,1.3,3622,143,13241,0.25,0.398,100%,0.0,3621.5403726708073
3.137,8.80,4582,1.3,3617,143,13242,0.25,0.398,100%,0.0,3617.061728395062
3.139,8.81,4577,1.3,3611,143,13243,0.25,0.398,100%,0.0,3610.79754601227
3.141,8.82,4568,1.3,3602,142,13244,0.25,0.398,100%,0.0,3601.756097560976
3.145,8.85,4568,1.3,3602,142,13245,0.25,0.398,100%,0.0,3602.2181818181816
3.146,8.85,4570,1.3,3605,142,13246,0.25,0.398,100%,0.0,3604.5722891566265
3.149,8.87,4568,1.3,3603,141,13247,0.25,0.398,100%,0.0,3602.7185628742513
3.146,8.85,4569,1.3,3604,142,13248,0.25,0.398,100%,0.0,3603.8928571428573
3.144,8.84,4569,1.3,3605,141,13249,0.25,0.398,100%,0.0,3604.7041420118344
3.145,8.85,4569,1.3,3605,141,13250,0.25,0.398,100%,0.0,3605.429411764706
3.145,8.84,4569,1.3,3606,141,13251,0.25,0.398,100%,0.0,3605.53216374269
3.144,8.84,4571,1.3,3608,141,13252,0.25,0.398,100%,0.0,3607.8023255813955
3.134,8.78,4573,1.3,3610,143,13253,0.25,0.398,100%,0.0,3610.0693641618495
3.139,8.81,4575,1.3,3611,142,13254,0.25,0.398,100%,0.0,3610.8333333333335
3.137,8.80,4577,1.3,3613,143,13255,0.25,0.398,100%,0.0,3613.057142857143
3.138,8.80,4580,1.3,3615,143,13256,0.25,0.398,100%,0.0,3615.2329545454545
3.136,8.79,4581,1.3,3617,143,13257,0.25,0.398,100%,0.0,3616.6723163841807
3.130,8.75,4582,1.3,3618,144,13258,0.25,0.398,100%,0.0,3617.6011235955057
3.131,8.76,4584,1.3,3619,144,13259,0.25,0.398,100%,0.0,3619.240223463687
3.131,8.76,4587,1.3,3621,144,13260,0.25,0.398,100%,0.0,3621.261111111111
3.126,8.73,4587,1.3,3621,145,13261,0.25,0.398,100%,0.0,3621.425414364641
3.130,8.75,4587,1.3,3622,144,13262,0.25,0.398,100%,0.0,3621.7252747252746
3.133,8.77,4585,1.3,3620,144,13263,0.25,0.398,100%,0.0,3620.0601092896177
3.130,8.75,4586,1.3,3622,144,13264,0.25,0.398,100%,0.0,3622.0271739130435
3.134,8.78,4589,1.3,3623,144,13265,0.25,0.398,100%,0.0,3623.4108108108107
3.137,8.80,4587,1.3,3622,143,13266,0.25,0.398,100%,0.0,3621.7741935483873
3.134,8.78,4587,1.3,3623,144,13267,0.25,0.398,100%,0.0,3623.299465240642
3.135,8.78,4589,1.3,3625,143,13268,0.25,0.398,100%,0.0,3625.25
3.137,8.79,4590,1.3,3626,143,13269,0.25,0.398,100%,0.0,3626.3121693121693
3.136,8.79,4590,1.3,3627,143,13270,0.25,0.398,100%,0.0,3627.0315789473684
3.139,8.81,4591,1.3,3628,142,13271,0.25,0.398,100%,0.0,3628.3717277486912
3.137,8.80,4591,1.3,3630,142,13272,0.25,0.398,100%,0.0,3629.671875
3.139,8.81,4592,1.3,3631,142,13273,0.25,0.398,100%,0.0,3630.7512953367877
3.141,8.82,4590,1.3,3628,142,13274,0.25,0.398,100%,0.0,3627.505154639175
3.139,8.81,4589,1.3,3624,143,13275,0.25,0.398,100%,0.0,3624.123076923077
3.134,8.78,4591,1.3,3626,144,13276,0.25,0.398,100%,0.0,3626.0408163265306
3.134,8.78,4593,1.3,3628,144,13277,0.25,0.398,100%,0.0,3627.568527918782
3.132,8.77,4597,1.3,3629,145,13278,0.25,0.398,100%,0.0,3629.39898989899
3.135,8.78,4599,1.3,3631,145,13279,0.25,0.398,100%,0.0,3630.6532663316584
3.134,8.78,4600,1.3,3632,145,13280,0.25,0.398,100%,0.0,3632.45
3.132,8.77,4598,1.3,3631,145,13281,0.25,0.398,100%,0.0,3630.7462686567164
3.132,8.76,4600,1.3,3632,145,13282,0.25,0.398,100%,0.0,3632.2871287128714
3.129,8.75,4600,1.3,3633,145,13283,0.25,0.398,100%,0.0,3633.014778325123
3.132,8.77,4602,1.3,3634,145,13284,0.25,0.398,100%,0.0,3634.2696078431372
3.133,8.77,4603,1.3,3636,145,13285,0.25,0.398,100%,0.0,3636.0048780487805
3.132,8.77,4606,1.3,3637,146,13286,0.25,0.398,100%,0.0,3637.097087378641
3.135,8.78,4603,1.3,3635,145,13287,0.25,0.398,100%,0.0,3634.9468599033817
3.138,8.80,4601,1.3,3634,144,13288,0.25,0.398,100%,0.0,3633.894230769231
3.139,8.81,4594,1.3,3627,144,13289,0.25,0.398,100%,0.0,3626.8373205741627
3.143,8.83,4592,1.3,3626,144,13290,0.25,0.398,100%,0.0,3625.5
3.142,8.83,4592,1.3,3625,144,13291,0.25,0.398,100%,0.0,3624.7061611374406
3.140,8.82,4591,1.3,3624,144,13292,0.25,0.398,100%,0.0,3624.2075471698113
3.138,8.81,4592,1.3,3625,144,13293,0.25,0.398,100%,0.0,3625.244131455399
3.138,8.80,4594,1.3,3627,144,13294,0.25,0.398,100%,0.0,3626.6308411214955
3.139,8.81,4594,1.3,3627,144,13295,0.25,0.398,100%,0.0,3627.2697674418605
3.138,8.81,4593,1.3,3626,144,13296,0.25,0.398,100%,0.0,3625.875
3.137,8.80,4591,1.3,3624,144,13297,0.25,0.398,100%,0.0,3623.6820276497697
3.138,8.80,4593,1.3,3625,144,13298,0.25,0.398,100%,0.0,3625.408256880734
3.136,8.79,4593,1.3,3625,144,13299,0.25,0.398,100%,0.0,3625.337899543379
3.136,8.79,4592,1.3,3624,144,13300,0.25,0.398,100%,0.0,3624.231818181818
3.139,8.81,4588,1.3,3621,143,13301,0.25,0.398,100%,0.0,3620.6696832579187
3.140,8.82,4586,1.3,3618,143,13302,0.25,0.398,100%,0.0,3618.301801801802
3.145,8.84,4587,1.3,3619,143,13303,0.25,0.398,100%,0.0,3618.748878923767
3.144,8.84,4588,1.3,3620,143,13304,0.25,0.398,100%,0.0,3619.901785714286
3.147,8.86,4589,1.3,3621,142,13305,0.25,0.398,100%,0.0,3620.8933333333334
3.151,8.88,4590,1.3,3621,142,13306,0.25,0.398,100%,0.0,3621.433628318584
3.154,8.90,4591,1.3,3622,142,13307,0.25,0.398,100%,0.0,3622.149779735683
3.152,8.89,4593,1.3,3624,142,13308,0.25,0.398,100%,0.0,3623.5438596491226
3.156,8.91,4592,1.3,3622,142,13309,0.25,0.398,100%,0.0,3622.07423580786
3.155,8.91,4591,1.3,3622,142,13310,0.25,0.398,100%,0.0,3621.5
3.152,8.89,4591,1.3,3622,142,13311,0.25,0.398,100%,0.0,3622.2900432900433
3.153,8.90,4593,1.3,3624,142,13312,0.25,0.398,100%,0.0,3623.7887931034484
3.155,8.91,4594,1.3,3625,142,13313,0.25,0.398,100%,0.0,3624.8583690987125
3.157,8.92,4587,1.3,3618,141,13314,0.25,0.398,100%,0.0,3618.4871794871797
3.159,8.94,4585,1.3,3617,141,13315,0.25,0.398,100%,0.0,3616.7063829787235
3.161,8.94,4581,1.3,3613,141,13316,0.25,0.398,100%,0.0,3612.6101694915255
3.162,8.95,4579,1.3,3610,141,13317,0.25,0.398,100%,0.0,3610.2827004219407
3.162,8.95,4578,1.3,3609,141,13318,0.25,0.398,100%,0.0,3609.0798319327732
3.159,8.93,4579,1.3,3610,141,13319,0.25,0.398,100%,0.0,3609.7112970711296
3.159,8.93,4579,1.3,3610,141,13320,0.25,0.398,100%,0.0,3609.675
3.159,8.93,4580,1.3,3611,141,13321,0.25,0.398,100%,0.0,3611.1203319502074
3.156,8.92,4581,1.3,3613,141,13322,0.25,0.398,100%,0.0,3612.710743801653
3.159,8.93,4579,1.3,3610,141,13323,0.25,0.398,100%,0.0,3609.551440329218
3.156,8.91,4581,1.3,3611,141,13324,0.25,0.398,100%,0.0,3610.5163934426228
3.154,8.90,4583,1.3,3612,142,13325,0.25,0.398,100%,0.0,3612.065306122449
3.152,8.89,4583,1.3,3612,142,13326,0.25,0.398,100%,0.0,3611.8943089430895
3.150,8.88,4584,1.3,3613,142,13327,0.25,0.398,100%,0.0,3613.02024291498
3.153,8.89,4584,1.3,3613,141,13328,0.25,0.398,100%,0.0,3612.6048387096776
3.152,8.89,4583,1.3,3611,142,13329,0.25,0.398,100%,0.0,3611.3453815261046
3.152,8.89,4583,1.3,3612,141,13330,0.25,0.398,100%,0.0,3612.456
3.151,8.88,4583,1.3,3613,141,13331,0.25,0.398,100%,0.0,3612.812749003984
3.153,8.90,4584,1.3,3614,141,13332,0.25,0.398,100%,0.0,3613.8055555555557
3.151,8.88,4583,1.3,3614,141,13333,0.25,0.398,100%,0.0,3613.7430830039525
3.145,8.85,4584,1.3,3615,143,13334,0.25,0.398,100%,0.0,3615.248031496063
3.144,8.84,4585,1.3,3616,143,13335,0.25,0.398,100%,0.0,3615.6745098039214
3.144,8.84,4585,1.3,3616,142,13336,0.25,0.398,100%,0.0,3616.265625
3.145,8.85,4585,1.3,3616,142,13337,0.25,0.398,100%,0.0,3615.8443579766536
3.149,8.87,4584,1.3,3616,142,13338,0.25,0.398,100%,0.0,3616.108527131783
3.152,8.89,4584,1.3,3616,141,13339,0.25,0.398,100%,0.0,3616.4054054054054
3.152,8.89,4584,1.3,3616,141,13340,0.25,0.398,100%,0.0,3616.3846153846152
3.150,8.88,4583,1.3,3617,141,13341,0.25,0.398,100%,0.0,3617.1762452107278
3.147,8.86,4583,1.3,3616,142,13342,0.25,0.398,100%,0.0,3616.4236641221373
3.147,8.86,4582,1.3,3616,142,13343,0.25,0.398,100%,0.0,3615.5437262357414
3.146,8.85,4583,1.3,3617,142,13344,0.25,0.398,100%,0.0,3616.962121212121
3.146,8.85,4583,1.3,3617,142,13345,0.25,0.398,100%,0.0,3616.6792452830186
3.145,8.85,4584,1.3,3618,142,13346,0.25,0.398,100%,0.0,3618.0827067669175
3.147,8.86,4584,1.3,3618,141,13347,0.25,0.398,100%,0.0,3617.6441947565545
3.148,8.87,4585,1.3,3619,141,13348,0.25,0.398,100%,0.0,3618.7611940298507
3.145,8.84,4585,1.3,3619,142,13349,0.25,0.398,100%,0.0,3618.8029739776953
3.145,8.84,4585,1.3,3619,142,13350,0.25,0.398,100%,0.0,3618.9666666666667
3.144,8.84,4587,1.3,3620,142,13351,0.25,0.398,100%,0.0,3620.3136531365312
3.142,8.83,4588,1.3,3622,142,13352,0.25,0.398,100%,0.0,3621.672794117647
3.143,8.83,4587,1.3,3620,142,13353,0.25,0.398,100%,0.0,3620.043956043956
3.147,8.86,4584,1.3,3617,142,13354,0.25,0.398,100%,0.0,3616.6861313868612
3.147,8.86,4586,1.3,3618,142,13355,0.25,0.398,100%,0.0,3617.6763636363635
3.148,8.86,4585,1.3,3617,142,13356,0.25,0.398,100%,0.0,3616.873188405797
3.151,8.88,4584,1.3,3616,142,13357,0.25,0.398,100%,0.0,3616.054151624549
3.151,8.88,4584,1.3,3617,142,13358,0.25,0.398,100%,0.0,3616.9856115107914
3.151,8.88,4584,1.3,3617,141,13359,0.25,0.398,100%,0.0,3616.935483870968
3.153,8.89,4586,1.3,3618,141,13360,0.25,0.398,100%,0.0,3617.8678571428572
3.155,8.91,4583,1.3,3615,141,13361,0.25,0.398,100%,0.0,3614.814946619217
3.156,8.91,4584,1.3,3616,141,13362,0.25,0.398,100%,0.0,3615.886524822695
3.155,8.91,4583,1.3,3616,141,13363,0.25,0.398,100%,0.0,3615.9681978798585
3.157,8.92,4581,1.3,3614,140,13364,0.25,0.398,100%,0.0,3614.080985915493
3.159,8.93,4580,1.3,3613,140,13365,0.25,0.398,100%,0.0,3613.00350877193
3.159,8.93,4578,1.3,3611,140,13366,0.25,0.398,100%,0.0,3610.9685314685316
3.159,8.93,4577,1.3,3610,140,13367,0.25,0.398,100%,0.0,3609.519163763066
3.157,8.92,4577,1.3,3610,141,13368,0.25,0.398,100%,0.0,3610.0798611111113
3.153,8.89,4575,1.3,3610,142,13369,0.25,0.398,100%,0.0,3609.515570934256
3.153,8.89,4574,1.3,3608,142,13370,0.25,0.398,100%,0.0,3607.755172413793
3.152,8.89,4574,1.3,3608,142,13371,0.25,0.398,100%,0.0,3608.2474226804125
3.154,8.90,4574,1.3,3608,142,13372,0.25,0.398,100%,0.0,3608.4828767123286
3.153,8.89,4575,1.3,3609,142,13373,0.25,0.398,100%,0.0,3609.361774744027
3.152,8.89,4573,1.3,3608,142,13374,0.25,0.398,100%,0.0,3607.9659863945576
3.155,8.91,4573,1.3,3608,142,13375,0.25,0.398,100%,0.0,3608.0508474576272
3.154,8.90,4573,1.3,3609,142,13376,0.25,0.398,100%,0.0,3608.760135135135
3.157,8.92,4574,1.3,3609,141,13377,0.25,0.398,100%,0.0,3608.808080808081
3.159,8.93,4574,1.3,3609,141,13378,0.25,0.398,100%,0.0,3609.1073825503354
